segment_type,segment_id,year,buffer_size,sensor_type,ndvi_mean,ndvi_std,ndwi_mean,ndwi_std,ndbi_mean,ndbi_std,ndvi_category,ndwi_category,ndbi_category
100m,9,2010,300,L7,0.1589192737205592,0.05836784564039795,-0.17904775925736752,0.05196799189830684,-0.022912780296437105,0.05751412775572317,low - lower,very low - upper,low - lower
100m,9,2011,100,L7,0.1569257866994468,0.07326317840238106,-0.17644203324767047,0.06403456644459646,-0.028601281436334208,0.061350456120983075,low - lower,very low - upper,low - lower
100m,9,2011,200,L7,0.17961778850754037,0.06546847761780916,-0.19640261068424664,0.05739131279425554,-0.048805727241726514,0.054812842739472685,low - lower,very low - upper,low - lower
100m,9,2011,300,L7,0.1779438318710733,0.06109721730101879,-0.19644151952423916,0.05395647256077853,-0.0447606513948592,0.054813889357467255,low - lower,very low - upper,low - lower
100m,9,2012,100,L7,0.004090993437120209,0.029334075819414697,-0.004133284147236754,0.029644184003520504,-0.00236811489046467,0.017329564246268303,very low - upper,low - lower,low - lower
100m,9,2012,200,L7,0.048022123829977795,0.08120073738727816,-0.050982337934899806,0.08540584951705663,-0.019974359724618564,0.0366792615524944,very low - upper,low - lower,low - lower
100m,9,2012,300,L7,0.07944505898974757,0.09132039674432743,-0.08646312818381306,0.09626471871080503,-0.026415259850647466,0.043668656477977415,very low - upper,low - lower,low - lower
100m,9,2013,100,L7,0.17529007517048395,0.0853662591490191,-0.18893500618370235,0.0732684541899069,-0.04603235295157753,0.06605077287212335,low - lower,very low - upper,low - lower
100m,9,2013,200,L7,0.16916421957037783,0.098424915854072,-0.17737590134796075,0.09452667540900822,-0.054373187996516366,0.055975190296381004,low - lower,very low - upper,low - lower
100m,9,2013,300,L7,0.1506205704677031,0.10439297060972837,-0.1580458797234869,0.10342775468261388,-0.05025406140451316,0.05422327239853617,low - lower,very low - upper,low - lower
100m,11,2007,100,L7,0.08894833446231473,0.04854347665371895,-0.0976315706680724,0.04581689637028421,-0.021277128484362976,0.033599894311310274,very low - upper,low - lower,low - lower
100m,11,2007,200,L7,0.074665902399614,0.053137726337393956,-0.08307405110781417,0.052908865169001035,-0.011164684655012918,0.041512266826615477,very low - upper,low - lower,low - lower
100m,11,2007,300,L7,0.08639938772360606,0.06632803455806169,-0.09617362979435769,0.06445386959798896,-0.014711381584372862,0.043853496419606466,very low - upper,low - lower,low - lower
100m,11,2008,100,L7,0.08285187706364831,0.04358435577619151,-0.09073608171389252,0.04296448706432286,-0.024039308121262124,0.02785599823279854,very low - upper,low - lower,low - lower
100m,11,2008,200,L7,0.07107954535320662,0.049055529214139824,-0.07899971428378878,0.04932044744042766,-0.01685988649823682,0.03725863202692575,very low - upper,low - lower,low - lower
100m,11,2008,300,L7,0.08457824146325328,0.06515914865562472,-0.09359969236267406,0.0629569548253586,-0.02389251803127616,0.04185344304840052,very low - upper,low - lower,low - lower
100m,11,2009,100,L7,0.0669494810040877,0.03202827942682382,-0.0884277412846807,0.032643937953211875,0.0005508988899661793,0.021854542561124728,very low - upper,low - lower,low - upper
100m,11,2009,200,L7,0.058931389488783896,0.035194161330074074,-0.07960752363939455,0.03851262054713536,0.0075940464447700525,0.03342887781291093,very low - upper,low - lower,low - upper
100m,11,2009,300,L7,0.07228592897160613,0.05626821150735679,-0.09353760010493577,0.0555213309618044,0.004900726776951583,0.03799662648678477,very low - upper,low - lower,low - upper
100m,11,2010,100,L7,0.07926191143025152,0.039044461062680426,-0.10119990099950797,0.03856244575110975,-0.012071501129308233,0.027608720873651633,very low - upper,very low - upper,low - lower
100m,11,2010,200,L7,0.06707234470947877,0.04391366503191915,-0.08781235102051393,0.04499111455739397,-6.921446151745155e-05,0.038663519416231404,very low - upper,low - lower,low - lower
100m,11,2010,300,L7,0.07762866884566834,0.05699574134068882,-0.0996131997840246,0.05606982060758427,-0.0014807107305805558,0.04160616086359389,very low - upper,low - lower,low - lower
100m,11,2011,100,L7,0.08592418417739715,0.040422268687887196,-0.10650972799536308,0.03832247676595959,-0.016144316395680456,0.027819048983887398,very low - upper,very low - upper,low - lower
100m,11,2011,200,L7,0.07502927091298506,0.04610228661491145,-0.09500586598012563,0.04568745491135567,-0.00597165073747644,0.03857023169557974,very low - upper,low - lower,low - lower
100m,11,2011,300,L7,0.08718768762136662,0.06089604525636602,-0.1077823242049696,0.05813390107938573,-0.009151503357693665,0.04273230156774258,very low - upper,very low - upper,low - lower
100m,11,2012,100,L7,0.01067268415349075,0.03316307883504468,-0.012704806555703463,0.038110766697949106,-0.0027011490183280885,0.013774670280947778,very low - upper,low - lower,low - lower
100m,11,2012,200,L7,0.022356160064483457,0.04134683913726815,-0.02732285476235723,0.047631517766455425,-0.005223470092087661,0.01697918711818976,very low - upper,low - lower,low - lower
100m,11,2012,300,L7,0.041454310421646365,0.05906931146573187,-0.05051384727564035,0.0658812650164897,-0.009476470912177789,0.02967023391733537,very low - upper,low - lower,low - lower
100m,11,2013,100,L7,0.0050729153225587634,0.024258269409616336,-0.00565353221148752,0.027289744507210733,-0.0017170444402236252,0.00894924055053152,very low - upper,low - lower,low - lower
100m,11,2013,200,L7,0.018831451152412384,0.03803848921206585,-0.02300653228990037,0.044610907063015674,-0.003826786561061637,0.018418209126191347,very low - upper,low - lower,low - lower
100m,11,2013,300,L7,0.04284334048975086,0.06172445966405857,-0.05167209172921714,0.06800315190357081,-0.007476760972381278,0.03362260569816787,very low - upper,low - lower,low - lower
100m,12,2007,100,L7,0.08923651775933293,0.0449717284374349,-0.09855440852704325,0.04159054055269193,-0.022225714706471323,0.030087393132474213,very low - upper,low - lower,low - lower
100m,12,2007,200,L7,0.07661795995282186,0.05024881960065745,-0.08691214104340315,0.05016640493374417,-0.010695891824121168,0.03862908951762393,very low - upper,low - lower,low - lower
100m,12,2007,300,L7,0.08855889834657307,0.06779401643337929,-0.09847488897085306,0.06499129492436874,-0.014874591679248282,0.043972434102348086,very low - upper,low - lower,low - lower
100m,12,2008,100,L7,0.08314407891427675,0.0406719079840241,-0.09129344387887095,0.03888314360561264,-0.025326322080733977,0.026131398249088052,very low - upper,low - lower,low - lower
100m,12,2008,200,L7,0.07376456244055266,0.04626559604095593,-0.08317646002210884,0.04634234637971918,-0.019210222569589114,0.03540007803192132,very low - upper,low - lower,low - lower
100m,12,2008,300,L7,0.08818575402968079,0.06644395391429715,-0.09690621178600857,0.06360286312544365,-0.02445327834191455,0.042107380429101504,very low - upper,low - lower,low - lower
100m,12,2009,100,L7,0.0667339920658225,0.028516786516208755,-0.08889009700836194,0.028396553253090737,0.0004451240030956128,0.01824628863981613,very low - upper,low - lower,low - upper
100m,12,2009,200,L7,0.06209644125914434,0.03439611138804881,-0.0837243172952668,0.03711881216245274,0.006445671946829844,0.03158264304945992,very low - upper,low - lower,low - upper
100m,12,2009,300,L7,0.07413083610800579,0.05595791651148888,-0.09537172829440074,0.05524049787203138,0.005228348288344451,0.038093546249555174,very low - upper,low - lower,low - upper
100m,12,2010,100,L7,0.07984061706111968,0.03719476739611539,-0.10172576055483828,0.034833109214584025,-0.010034582982415883,0.025482732741499307,very low - upper,very low - upper,low - lower
100m,12,2010,200,L7,0.07013038467290943,0.042315059577555394,-0.09190696354237232,0.0431739622127329,-0.0010179320873688912,0.03667829117142094,very low - upper,low - lower,low - lower
100m,12,2010,300,L7,0.07931030982009583,0.0572888014576404,-0.10132076540720274,0.056298053048716205,-0.0004188144358121917,0.04096689511680486,very low - upper,very low - upper,low - lower
100m,12,2011,100,L7,0.08711811615438723,0.039297745267268334,-0.10780723937256508,0.03620591994999622,-0.016933823668594153,0.027415384354446362,very low - upper,very low - upper,low - lower
100m,12,2011,200,L7,0.078707436128972,0.04382591279205848,-0.099521838444505,0.04352899045853719,-0.008899276878038377,0.03707885995890182,very low - upper,low - lower,low - lower
100m,12,2011,300,L7,0.09012972882669237,0.062216587384251384,-0.11108485718220999,0.059683373674416965,-0.010226773094326111,0.04368489961409384,very low - upper,very low - upper,low - lower
100m,12,2012,100,L7,0.0380054806413882,0.05066401806312247,-0.04515813485850861,0.056964315134318606,-0.007874780192509432,0.020439937368932036,very low - upper,low - lower,low - lower
100m,12,2012,200,L7,0.03371467713507168,0.04605010780386395,-0.04266622766648053,0.05413584491372184,-0.007936647265999639,0.020391573750653976,very low - upper,low - lower,low - lower
100m,12,2012,300,L7,0.05202059131878384,0.06875877616205385,-0.06223696203064198,0.07366837677336459,-0.01184938317819055,0.034233959983541035,very low - upper,low - lower,low - lower
100m,12,2013,100,L7,0.03120125320132264,0.046458591652397394,-0.0368778300658164,0.053673571518685056,-0.00802498491880755,0.016941472826399014,very low - upper,low - lower,low - lower
100m,12,2013,200,L7,0.03185598461803026,0.04569304406342117,-0.0399728585412722,0.054053844301450334,-0.007768655223186211,0.02304957464449517,very low - upper,low - lower,low - lower
100m,12,2013,300,L7,0.05404078584956674,0.07142809875534996,-0.06327391234484396,0.075369692763934,-0.011216421717960967,0.03650050326607857,very low - upper,low - lower,low - lower
100m,13,2007,100,L7,0.0889978704789027,0.0375528019373399,-0.10044367428110446,0.036990311946655106,-0.01879834146380129,0.02490111213778624,very low - upper,very low - upper,low - lower
100m,13,2007,200,L7,0.08655194468196155,0.050678635103708125,-0.09835977883677008,0.048586155289293845,-0.017976841883770436,0.03161086420142494,very low - upper,low - lower,low - lower
100m,13,2007,300,L7,0.08964562758705458,0.06810674121465743,-0.10020969004201875,0.06488478028493516,-0.01905978705919424,0.042430897823812284,very low - upper,very low - upper,low - lower
100m,13,2008,100,L7,0.086348823696677,0.03352582097928924,-0.09576228010562654,0.032358619732258675,-0.028437305280115708,0.024133281787071765,very low - upper,low - lower,low - lower
100m,13,2008,200,L7,0.0856153057228584,0.04863411895139907,-0.09493380864439731,0.04698222698561311,-0.028507170915254267,0.03036305148074771,very low - upper,low - lower,low - lower
100m,13,2008,300,L7,0.09099964431646279,0.0666287822062963,-0.10002266330863303,0.06353244379361284,-0.029246598568625846,0.041805560208776654,very low - upper,very low - upper,low - lower
100m,13,2009,100,L7,0.06991999294878326,0.02577012747597506,-0.09382725579059248,0.026280034143158694,-0.0003435562468870241,0.021409173090257624,very low - upper,low - lower,low - lower
100m,13,2009,200,L7,0.07153326683791206,0.03912819472365532,-0.09377773399055528,0.038909984250245395,0.00031026007278842554,0.0258734968197674,very low - upper,low - lower,low - upper
100m,13,2009,300,L7,0.07745351811783652,0.057452767376957224,-0.0987295614443991,0.056262353958498885,-0.0007852624219784642,0.03898689926708594,very low - upper,low - lower,low - lower
100m,13,2010,100,L7,0.08176180878765367,0.032976513551303495,-0.10444656441339233,0.030647820864055982,-0.008724487522186837,0.026860222504600722,very low - upper,very low - upper,low - lower
100m,13,2010,200,L7,0.08051164730639382,0.04332916881833534,-0.10297086151348034,0.042404943627552705,-0.008701136259183107,0.029905607640044046,very low - upper,very low - upper,low - lower
100m,13,2010,300,L7,0.08397371195163511,0.05933507065630905,-0.10605653611370855,0.05740443043191185,-0.007119531888380399,0.04038573337922226,very low - upper,very low - upper,low - lower
100m,13,2011,100,L7,0.09078158956281755,0.032251165635153324,-0.11307062307409149,0.030525426592110088,-0.01846251099208086,0.02626876155475627,very low - upper,very low - upper,low - lower
100m,13,2011,200,L7,0.09052780444220065,0.04627137304889577,-0.11176422995105195,0.043917917341644006,-0.018904699849126017,0.03131683658378829,very low - upper,very low - upper,low - lower
100m,13,2011,300,L7,0.09350601796091389,0.06259895419885643,-0.11469620800481185,0.059908221913769794,-0.01696879820153319,0.04229992593259921,very low - upper,very low - upper,low - lower
100m,13,2012,100,L7,0.07155835459804755,0.04852756244630123,-0.0862914737453339,0.05449039146491506,-0.017823178839815563,0.023018242114278054,very low - upper,low - lower,low - lower
100m,13,2012,200,L7,0.05888558911374963,0.059530078247113226,-0.07143135464913901,0.06448099208038173,-0.015689350648422713,0.030039045512248848,very low - upper,low - lower,low - lower
100m,13,2012,300,L7,0.06169126643656222,0.07489596559812135,-0.0732035238265641,0.07807455234992801,-0.01799979865851265,0.03628408325819371,very low - upper,low - lower,low - lower
100m,13,2013,100,L7,0.06505435545488134,0.05079699891982784,-0.0782544114590461,0.058548690737495065,-0.019578569489892332,0.022805747176076828,very low - upper,low - lower,low - lower
100m,13,2013,200,L7,0.057781807111744424,0.0598517637801681,-0.06868696060063964,0.06542085718746576,-0.016679191855283992,0.027667866865793447,very low - upper,low - lower,low - lower
100m,13,2013,300,L7,0.06210046283866165,0.07718965776402116,-0.07140032351370948,0.07963897213556848,-0.021626049108985374,0.038797739391493294,very low - upper,low - lower,low - lower
100m,15,2007,100,L7,0.13129270080837213,0.032206814995724226,-0.1478170224846836,0.0284645039070238,0.0069790344089099236,0.05397910605470666,low - lower,very low - upper,low - upper
100m,15,2007,200,L7,0.13401422899016943,0.02783335379531473,-0.14829439304839406,0.025396013146562358,0.0015367534753045378,0.05267013224611136,low - lower,very low - upper,low - upper
100m,15,2007,300,L7,0.13457905326969583,0.023749273884059945,-0.14680550306120926,0.021942222075785802,-0.0037822378993749802,0.05030488816229024,low - lower,very low - upper,low - lower
100m,15,2008,100,L7,0.04458328604733157,0.013381254180927601,-0.04672704338393907,0.013209357338698107,0.009483447866473507,0.01600004157110955,very low - upper,low - lower,low - upper
100m,15,2008,200,L7,0.04594493865237779,0.014747527182927439,-0.04709839364433076,0.012559675421295258,0.00905795437176322,0.021926268382673978,very low - upper,low - lower,low - upper
100m,15,2008,300,L7,0.04617302327960984,0.014126815533905195,-0.047178386755589344,0.012346571232998694,0.009678203442011571,0.022828589412443593,very low - upper,low - lower,low - upper
100m,15,2010,100,L7,0.14677922441113292,0.0399307511115818,-0.17200608231646475,0.03354088734356723,0.018059696242207806,0.05956621842365415,low - lower,very low - upper,low - upper
100m,15,2010,200,L7,0.1520579127756616,0.03454228967605889,-0.17446243352562713,0.028756515201122164,0.013366458602639405,0.05699988699184146,low - lower,very low - upper,low - upper
100m,15,2010,300,L7,0.15343574594796602,0.029641338568672886,-0.1734998585886703,0.024513933603401174,0.008310390156699422,0.055430192220586004,low - lower,very low - upper,low - upper
100m,15,2011,100,L7,0.14151796099156785,0.03652565495277826,-0.16463027589974413,0.0308259757189733,0.013996563870679338,0.061162112220109345,low - lower,very low - upper,low - upper
100m,15,2011,200,L7,0.14590356705989355,0.03269420638398819,-0.16670182904533842,0.027538734130111816,0.009548524128628867,0.057685525067848846,low - lower,very low - upper,low - upper
100m,15,2011,300,L7,0.14883575388748793,0.028399304907276206,-0.16670929103143217,0.023510762500149624,0.0032171960130598144,0.056335458377223355,low - lower,very low - upper,low - upper
100m,15,2012,100,L7,0.13093403243309637,0.02873924430593511,-0.1533796288063774,0.02452453326657587,0.03459784875595778,0.050531420710230215,low - lower,very low - upper,low - upper
